,1e-05,0.0001,0.001,0.01,0.1
42,2.596814090003042,2.351590062792365,18.743110740934096,18.741923458130053,18.775483626534253
43,2.5731631259505496,2.383223266921261,18.738457381443776,18.737481613084675,18.77122838315024
44,2.5493115340027903,2.4166975904469434,18.733949013443127,18.733168636564628,18.76709940786006
45,2.5252483890086608,2.452005387871864,18.729573970016492,18.728974542438976,18.763086821887498
46,2.5009699352495516,2.4889804183973774,18.725321783683917,18.724890349427934,18.75918174178907
47,2.476450852887203,2.52878529783,18.72118305219203,18.720907970995032,18.75537617056717
48,2.451718205409537,2.5703336795484626,18.717149320301015,18.717020118047312,18.751662901409365
49,2.426822995238982,2.614232197365779,18.713212975526638,18.713220212834436,18.74803543248846
50,2.401790827102617,2.6606107404025456,18.709367156049474,18.709502312688358,18.74448789146787
51,2.3767686097280745,2.7097135898279694,18.705605669304276,18.705861042394012,18.741014968537886
52,2.3524244748855514,2.7620106216779114,18.701922919900408,18.702291534162843,18.737611856962147
53,2.3303733822561705,2.8178320148186704,18.698313845756644,18.698789374310316,18.734274200244144
54,2.3115237757843525,2.8778749402947557,18.69477386146016,18.69535055583913,18.730998045137035
55,2.294505687835017,2.9428791858957686,18.69129880797267,18.691971436247353,18.727779799819146
56,2.278020710272384,3.0134710510666123,18.68788490795874,18.688648699952914,18.724616196637186
57,2.2617824281749512,3.090565503785401,18.684528726045162,18.685379324811652,18.721504258897014
58,2.2459681445138635,3.1771455906253636,18.681227133467623,18.682160552252917,18.718441271242533
59,2.2308069145223683,3.276541973950797,18.677977276584482,18.678989860637554,18.715424753215988
60,2.216661524924678,3.4031860102311065,18.674776548806623,18.67586494146331,18.71245243564687
61,2.2039834508550293,3.6129242777701047,18.671622565581444,18.672783678108583,18.709522239552506
62,2.1931040113435345,4.0094113164499054,18.668513142065613,18.669744126828732,18.7066322572726
63,2.1848576561505118,4.631824682822273,18.665446273177754,18.66674449976002,18.703780735593128
64,2.179802778388568,5.432408200878825,18.6624201157961,18.663783149707815,18.70096606064032
65,2.17750529068359,6.336191882041381,18.659432972826355,18.66085855652633,18.698186744352594
66,2.176691052442399,7.29097745946067,18.656483278959456,18.657969314913572,18.69544141236155
67,2.176591742031491,8.270849206416719,18.653569587932953,18.65511412347462,18.692728793124353
68,2.17707752444813,9.264613209577442,18.65069056110416,18.6522917749121,18.69004770817994
69,2.177601199377648,10.267221695983498,18.647844957229648,18.649501147219752,18.687397063403065
70,2.1774112534893657,11.275023081110572,18.64503162329541,18.646741195781573,18.684775841153115
71,2.1762773901482246,12.282027499253601,18.64224948628681,18.64401094627191,18.68218309322185
72,2.1742374090685628,13.27415367497901,18.639497545816134,18.641309488274008,18.679617934494182
73,2.1713652907197574,14.220081721770645,18.636774867487407,18.63863596954119,18.677079537248755
74,2.167775500029568,15.067577209369166,18.634080576937603,18.635989590835333,18.674567126030563
75,2.164234401530444,15.766919839207553,18.631413854487967,18.633369601277852,18.67207997303399
76,2.1607597725890875,16.307254942873843,18.628773930318857,18.630775294160948,18.669617393946073
77,2.157322814972205,16.71472906916854,18.62616008013999,18.628206003174572,18.66717874419819
78,2.1541835027071294,17.024494400565622,18.623571621278327,18.62566109900264,18.66476341558919
79,2.1511829172527945,17.264979904366694,18.621007909154525,18.62313998624622,18.662370833234352
80,2.148403660936015,17.4559504812653,18.618468334110823,18.620642100655616,18.660000452814806
81,2.1461516884184997,17.61069060571705,18.615952318545364,18.61816690661508,18.657651758089077
82,2.144273485739414,17.73821097241488,18.613459314319194,18.615713894878485,18.65532425864493
83,2.1430123474148073,17.84476810982555,18.610988800407647,18.613282580516856,18.653017487865334
84,2.1421463582587155,17.93482360839257,18.60854028079743,18.610872501054626,18.650731001085884
85,2.1415782803133316,18.01164238538676,18.60611328256013,18.60848321478606,18.648464373926238
86,2.1409376276855703,18.077670845530598,18.60370735410925,18.606114299247306,18.646217200776544
87,2.1402351908000212,18.134781262531863,18.601322063633848,18.603765349822762,18.64398909342325
88,2.139732877279315,18.1844336136305,18.59895699766389,18.6014359784857,18.641779679801274
89,2.1393409992409738,18.227785366126245,18.596611759766798,18.599125812648865,18.63958860285943
90,2.139061212639636,18.265767670070222,18.59428596937028,18.596834494116283,18.637415519528297
91,2.138872494282419,18.299139361765505,18.591979260682077,18.5945616781329,18.635260099778748
92,2.138687180990842,18.328525985949884,18.589691281707992,18.592307032510817,18.63312202576458
93,2.1385140741676776,18.354448494089812,18.587421693362,18.590070236835206,18.63100099103971
94,2.138365995128082,18.377344692414646,18.585170168642822,18.587850981737837,18.628896699842073
95,2.1382917582117824,18.397585508814675,18.58293639188688,18.585648968231887,18.626808866439745
96,2.138246252768347,18.41548749743819,18.580720058085006,18.58346390709698,18.624737214530384
97,2.1381029542511847,18.431322570740466,18.57852087225105,18.581295518325202,18.62268147669316
98,2.138121571622751,18.445325660424352,18.576338548856572,18.5791435306019,18.62064139388191
99,2.1381039554614887,18.457700811785113,18.574172811294776,18.577007680831823,18.61861671496249
